id;employer_id;user_id;user_country;client_type;slug;name;description;skill_id;subcategory_id;type;budget;status;el1;created
3156165;4327728;4330489;MX;rebuy;creacion-de-un-blog-de-lectura;Creación de un blog de lectura;"Se requiere desarrollar un blog de lectura con un diseño minimalista, sencillo y fácil de usar, intuitivo, responsivo con una gestión amigable. Contará con diversas secciones para desarrollo inmediato otras para futuros desarrollos. Por la solicitud deberá de ser desarrollado en Wordpress.
En el archivo adjunto encontrarás detalles de la solicitud. Adjunto capturas de panalla de lo que se espera haga el desarrollo.";437;747;fixed;entre 100 y 250 usd;open;VERDADEIRO;2025-7-3, 19:41
3156218;2029116;2031941;BR;rebuy;atualizar-um-site-de-desktop-para-versao-movel-cellulares-e-tabletes;Atualizar um site de desktop para versao movel  .cellulares e tabletes );Precisarmos atualizar o site archilux.com.br para que se bem visivel e funcional no cellulares e tabletes. urgente urgente urgente;67;497;fixed;entre 100 y 250 usd;finished;VERDADEIRO;2025-7-3, 20:32
3156241;12206478;12209534;MX;new;desarrollo-de-app-ios-y-android-desde-cero-para-autenticacion-de-relojes-de-lujo-con-inteligencia-artificial;Desarrollo de App (Ios y Android) desde cero, para autenticación de relojes de lujo con Inteligencia Artificial;"Necesito desarrollar desde cero una App avanzada que sirva para autenticar relojes de gama alta usando inteligencia artificial 
Por ejemplo: el cliente entra a la app y con solo subir fotos y videos del reloj en todos los ángulos, la app con IA sea capaz de detectar si el reloj es original o es falso";67;228;fixed;mas de 3000 usd;open;VERDADEIRO;2025-7-3, 21:06
3156251;12206569;12209625;BR;new;cri-acao-de-artes-e-videos;Cri ação de artes e vídeos;Presciso de um web designer e editor de vídeos para gerar conteúdo para uma empresa de consultoria empresarial voltada para mkt e vendas;67;497;fixed;entre 100 y 250 usd;open;FALSO;2025-7-3, 21:15
3156257;12206416;12209472;AR;new;desarrollo-de-marcador-digital-deportivo-con-app-de-control-y-pulsadores-fisicos;Desarrollo de marcador digital deportivo con app de control y pulsadores físicos;"Estoy desarrollando un sistema de marcador digital para clubes de pádel en Argentina.

El marcador debe mostrarse en una pantalla (tv o monitor hdmi), y debe controlarse de dos formas:
	1.	A través de pulsadores físicos instalados en la cancha (uno por jugador, ubicados en los vidrios laterales).
	2.	Mediante una app web o móvil (modo árbitro o administrador) para gestionar el partido desde el celular o PC.

La interfaz del marcador debe mostrar:
	•	Sets
	•	Puntos
	•	Nombres de los jugadores
	•	Tiempo de juego
	•	Y permitir la inclusión de publicidad (imagen fija, en bucle o videos entre sets).

El sistema debe ser funcional desde la instalación inicial, y debe permitir que la app de control se vincule fácilmente con la pantalla del marcador, ya sea mediante QR, red local, código o cualquier otro método que el desarrollador considere más eficiente.

También se valora si el desarrollador puede encargarse de la integración con los pulsadores físicos, o al menos dejar el sistema preparado para recibir esas señales.";67;228;fixed;entre 1000 y 3000 usd;cancelled;FALSO;2025-7-3, 21:23
3156260;6152714;6155440;CO;rebuy;implementacion-de-plataforma-de-cursos-online-en-wordpress-sensei-lms-integraciones-avanzadas;Implementación de Plataforma de Cursos Online en Wordpress (Sensei Lms) + Integraciones Avanzadas;Buscamos un/a freelancer experto/a en WordPress y Sensei LMS para la implementación completa de una plataforma de cursos online. El proyecto está enfocado en el sector educativo y requiere integrar varias funcionalidades avanzadas, asegurando una experiencia profesional, moderna y eficiente para nuestros estudiantes.;67;858;fixed;entre 100 y 250 usd;open;VERDADEIRO;2025-7-3, 21:27
3156287;4919019;4921765;BR;new;agente-financeiro-app-ios-android-com-flutterflow;Agente Financeiro - App Ios/Android com Flutterflow;"Preciso de alguém que me ajude a terminar um projeto, ele está 20% construído, ainda há algumas funcionalidades para concluir, vou passar algumas informações:

O FinAI é um aplicativo de gestão financeira pessoal que permite aos usuários organizarem receitas, despesas e planejarem seus gastos futuros de maneira simples e interativa. A proposta central é usar comandos de texto, voz ou foto para alimentar um agente de inteligência artificial que processa e organiza automaticamente as informações financeiras do usuário.
O app é pensado para pessoas que têm dificuldade em manter o controle manual das finanças, oferecendo uma alternativa prática, acessível e inteligente. Através de interações naturais com IA, o usuário consegue manter seu planejamento financeiro atualizado com o mínimo de esforço.
O FinAI surge como solução para quem quer controlar seus gastos sem depender de lançamentos manuais constantes, tornando o processo mais eficiente, rápido e menos cansativo.";67;228;fixed;mas de 3000 usd;cancelled;FALSO;2025-7-3, 22:03
3156288;12206615;12209671;PE;new;elaboracion-de-una-pagina-web-de-arquitectura-diseno-y-ejecucion;Elaboracion de una página web de Arquitectura diseño y ejecución;Lo que deseo es que con el mismo dominio, actualizar a una página mas pro e incluso que tenga carpetas, que tengas páginas internas. E incluso, deseo que mi cliente se mantenga informado cuando él quiere. Es decir ver  en cualquier momento la situación y fotos de su obra cuando el cliente desea. Que tenga el intranet dentro de la página;67;497;fixed;entre 500 y 1000 usd;open;FALSO;2025-7-3, 22:03
3156295;5347816;5350551;BR;rebuy;finalizacao-e-desenvolvimento-de-site-com-painel-do-cliente-e-integracao-de-precos-via-json;Finalização e Desenvolvimento de Site com Painel do Cliente e Integração de Preços via Json;"Descrição do projeto:

Preciso de um profissional para finalizar e desenvolver meu site, que foi iniciado por outro designer e está atualmente em andamento no link:

?? https://mediumspringgreen-crane-749242.hostingersite.com/checkout.html#

O projeto ainda está incompleto e precisa das seguintes implementações:

? Ajustar e concluir pontos pendentes no site atual.

? Incluir estrutura em json ( ja tenho ) para preços dos campos e variáveis do formulário de orçamento.

? Criar um painel para o cliente logar, onde ele poderá acompanhar o andamento do pedido, visualizar uma linha do tempo com o status, e receber notificações automáticas por e-mail a cada alteração de etapa do pedido.

? O painel deve ser responsivo e com foco em ui/ux, garantindo ótima experiência ao usuário.

Prazo: 4 dias úteis 

OBS: Se não tiver expertise em programação a fundo e designer de web, não envie propostas.";67;497;fixed;entre 100 y 250 usd;cancelled;FALSO;2025-7-3, 22:14
3156322;12207115;12210171;AR;new;aplicacion-inclusiva-olivia;Aplicación Inclusiva Olivia;Necesito adicionar a la aplicación ya desarrollada un espacio de respuesta con pictogramas y un chat de preguntas y respuestas pre diseñadas.;67;228;fixed;entre 50 y 100 usd;open;FALSO;2025-7-3, 22:56
3156339;1662882;1665713;US;new;projeto-combate-incendios;Projeto combate incêndios;Quero   fazer um Projeto  de Combate  incêndio  de uma  área  de um galpão antigo de 1000 metros quadrados.  Que  será  uma futura  igreja  evangélica.;545;875;fixed;entre 0 y 50 usd;open;VERDADEIRO;2025-7-3, 23:38
3156341;12139230;12142266;ES;rebuy;disenar-una-web-en-wordpress-en-base-a-una-plantilla-ya-instalada-con-elementor;Diseñar una web en Wordpress en base a una plantilla ya instalada con Elementor;Necesito terminar el diseño de mi página web en base a una plantilla de Envato, la página web es de un proyecto de fotografía de bodas.;67;858;fixed;entre 50 y 100 usd;working;VERDADEIRO;2025-7-3, 23:46
3156406;10101519;10104208;BR;rebuy;pagina-de-vendas-produto-1;Pagina de vendas Produto;O Objetivo é reestruturar e otimizar uma pagina de vendas atualmente no wix, migrando para o Wordpress. A reestruturação inclui aplicação de conceitos de marketing e copy para aumentar a conversão da pagina.;437;747;fixed;entre 250 y 500 usd;open;VERDADEIRO;2025-7-4, 02:42
3156442;12208411;12211467;CH;new;freelance-especialista-en-hubspot;Freelance especialista en hubspot;"Necesito ayuda para terminar de implementar el sitio web en Hubspot para poder conectar, lanzar y luego solicitar mas modificaciones o landings.  
Este es el avance hasta ahora, pero falta terminar todas las secciones:
https://48932267.hs-sites.com/es-ar/home

Este es el sitio web actual, el cual se debe terminar de traspasar mejorado a la nueva web en hubspot:
ventasxmayor.com
Contamos con diseño grafico y todo el material necesario, lo que se necesita es terminar de configurar la home y crear las secciones que faltan para luego conectar al dominio y reemplazar el sitio.";67;497;fixed;entre 500 y 1000 usd;open;FALSO;2025-7-4, 05:07
3156443;9039180;9041876;BR;new;traducao-e-ajuste-de-tema-shopify-tema-moteca;Tradução e ajuste de tema Shopify (tema Moteca);"Preciso de um(a) freelancer com experiência em Shopify para me ajudar a traduzir completamente um tema premium (Moteca) para português do Brasil.

O tema já está instalado e publicado na loja. No entanto, não possui a opção nativa de “Editar Idiomas” no painel, então será necessário fazer a tradução diretamente no personalizador ou no código (arquivos .liquid).

Objetivo: deixar toda a loja 100% em português para o cliente final, incluindo:
? Botões (Add to cart ? Adicionar ao carrinho)
? Mensagens de checkout / carrinho
? Textos de banners / pop-ups
? Campos de formulários
? Qualquer outro texto residual em inglês

É fundamental garantir que o resultado fique natural, claro e consistente com o tom da marca (premium, elegante, feminino).




---

Informações adicionais:

> Tema ativo: Moteca (instalado na Shopify).

Preciso de alguém que saiba identificar os textos em inglês no tema e substituir por versões corretas em português.

Preferência para quem já fez esse tipo de serviço antes em Shopify.

Opção de traduzir diretamente no customizador ou editar o código (conforme necessário).

Se possível, otimizar a organização do tema para facilitar futuros ajustes.";67;146;fixed;entre 100 y 250 usd;open;FALSO;2025-7-4, 05:08
3156466;10514552;10517239;ES;new;render-3d-realista-de-promocion-inmobiliaria;Render 3d realista de promoción inmobiliaria;"Hola,
Buscamos un diseñador o estudio que pueda crear un render 3D realista para la promoción de un edificio residencial. La imagen se utilizará en anuncios inmobiliarios y debe transmitir profesionalidad, detalle y ser fiel a la arquitectura real del edificio.

¿Qué necesitamos?

1 o varias imágenes renderizadas (fachada principal y, si es posible, otras perspectivas).
1 o 2 de zonas comunes 
El render debe parecer una foto realista, no un dibujo, y reflejar el acabado final del edificio (caravista, ventanas, puertas, etc.).

Añadir entorno urbano limpio, acera nueva y detalles que hagan que el edificio luzca como recién terminado.";437;472;fixed;entre 50 y 100 usd;cancelled;VERDADEIRO;2025-7-4, 07:03
3156468;9917227;9919916;BR;rebuy;mudanca-de-layout-de-site-3;Mudança de layout de site;Tenho um site da minha empresa www.gruporesolucao.com.br e gostaria de atualizar e alterar o layout do site. Mudar o designer, cor, menus, incluir e excluir alguns serviços e deixar mais moderno.;437;747;fixed;entre 250 y 500 usd;working;VERDADEIRO;2025-7-4, 07:05
3156474;12208658;12211714;BR;new;cpt-no-crocoblock;Cpt no Crocoblock;Preciso criar um custom post type no Crocoblock para dividir conteúdo em noticias e publicações, a estrutura do CPT deve ser criada e populada com planilha de publicações.;67;858;fixed;entre 50 y 100 usd;open;VERDADEIRO;2025-7-4, 07:19
3156482;9723516;9726207;CO;rebuy;piezas-graficas-institucionales-1;Piezas gráficas institucionales;Se requiere una persona creativa, comprometida, respetuosa, y flexible para desarrollar las piezas gráficas de la institución educativa, aproximadamente 100 piezas mes, aproximadamente 5 diarias, de lunes a sábado;437;676;fixed;entre 250 y 500 usd;open;FALSO;2025-7-4, 07:42
3156497;12208774;12211830;ES;new;posicionamiento-y-ventas-para-microempresa-de-decoracion-enfocada-al-arte;Posicionamiento y ventas para microempresa de decoración enfocada al arte;Necesitamos una persona que haga funcionar las redes sociales dando posicionamiento y ventas de las cuales se llevará su comisión , necesitamos resultados.;499;307;fixed;entre 250 y 500 usd;open;FALSO;2025-7-4, 08:07
3156531;10323775;10326463;CL;rebuy;integracion-shopify-appbridge-y-token-de-sesion;Integración Shopify Appbridge y Token de Sesión;"Configuración de Shopify AppBridge: Implementación de la biblioteca y configuración en el frontend.

Desarrollo de token de sesión: Adaptación de backend para generar, validar y renovar tokens.

Validaciones y pruebas técnicas: Testing unitario e integración con entorno de pruebas de Shopify.

Empaquetado final: Documentación y entrega de build final con requisitos de envío a Shopify.";67;146;fixed;entre 0 y 50 usd;finished;VERDADEIRO;2025-7-4, 09:04
3156552;12203468;12206523;BR;new;preciso-de-um-webdesigner-para-fazer-uma-landpage-redirecionando-para-o-whatsapp;“Preciso de um webdesigner para fazer uma landpage redirecionando para o Whatsapp,;"“Preciso de um webdesigner para fazer uma landpage redirecionando para o WhatsApp, o tema é sobre meus serviços financeiros”
“Gostaria dela ja hospedada”";437;747;fixed;entre 0 y 50 usd;open;VERDADEIRO;2025-7-4, 09:30
